suite,profile,active_probability,method,trials,success_rate,mean_total_cost,median_total_cost,p25_total_cost,p75_total_cost,mean_invalid_executions,mean_edge_checks,mean_expansions,mean_probes,mean_attempts,mean_active_family_count
main_scaling,baseline,0.00,acs,72,1.0,20.15246427777778,20.0664985,19.4899685,20.60861725,0.0,0.0,134.63888888888889,8.0,1.0,0.0
main_scaling,baseline,0.00,acs_path_checked,72,1.0,21.77246427777778,21.6864985,21.1099685,22.22861725,0.0,9.0,134.63888888888889,8.0,1.0,0.0
main_scaling,baseline,0.00,blind_repair,72,1.0,15.752464277777781,15.6664985,15.0899685,16.20861725,0.0,0.0,134.63888888888889,0.0,1.0,0.0
main_scaling,baseline,0.00,edge_verifier,72,1.0,128.38996427777778,128.91082699999998,126.4245625,130.27600275,0.0,625.7638888888889,134.63888888888889,0.0,1.0,0.0
main_scaling,baseline,0.00,family_repair,72,1.0,15.752464277777781,15.6664985,15.0899685,16.20861725,0.0,0.0,134.63888888888889,0.0,1.0,0.0
main_scaling,baseline,0.00,lazy_path_verifier,72,1.0,17.37246427777777,17.2864985,16.7099685,17.82861725,0.0,9.0,134.63888888888889,0.0,1.0,0.0
main_scaling,baseline,0.00,oracle_signature,72,1.0,15.752464277777781,15.6664985,15.0899685,16.20861725,0.0,0.0,134.63888888888889,0.0,1.0,0.0
main_scaling,baseline,0.05,acs,72,1.0,20.645656208333335,20.391268500000002,20.0385615,21.363940250000002,0.0,0.0,134.01388888888889,8.0,1.0,0.4722222222222222
main_scaling,baseline,0.05,acs_path_checked,72,1.0,22.265656208333333,22.0112685,21.6585615,22.983940249999996,0.0,9.0,134.01388888888889,8.0,1.0,0.4722222222222222
main_scaling,baseline,0.05,blind_repair,72,1.0,38.436489541666646,16.260884500000003,15.70451175,36.83411575,1.0,0.0,273.7083333333333,0.0,2.0,0.4722222222222222
main_scaling,baseline,0.05,edge_verifier,72,1.0,127.13315620833333,128.2593775,124.26909325,130.20983074999998,0.0,616.0416666666666,134.01388888888889,0.0,1.0,0.4722222222222222
main_scaling,baseline,0.05,family_repair,72,1.0,22.711906208333335,16.260884500000003,15.70451175,36.65411575,0.2916666666666667,0.0,174.55555555555554,0.0,1.2916666666666667,0.4722222222222222
main_scaling,baseline,0.05,lazy_path_verifier,72,1.0,22.876489541666658,17.8808845,17.32451175,21.9288815,0.0,13.555555555555555,273.7083333333333,0.0,2.0,0.4722222222222222
main_scaling,baseline,0.05,oracle_signature,72,1.0,16.245656208333326,15.9912685,15.6385615,16.96394025,0.0,0.0,134.01388888888889,0.0,1.0,0.4722222222222222
main_scaling,baseline,0.10,acs,72,1.0,20.49669791666667,20.4896955,19.693614,21.19450125,0.0,0.0,130.31944444444446,8.0,1.0,0.7777777777777778
main_scaling,baseline,0.10,acs_path_checked,72,1.0,22.116697916666663,22.1096955,21.313613999999998,22.81450125,0.0,9.0,130.31944444444446,8.0,1.0,0.7777777777777778
main_scaling,baseline,0.10,blind_repair,72,1.0,63.001281249999984,16.83253,15.556421,60.699290500000004,2.111111111111111,0.0,427.1388888888889,0.0,3.111111111111111,0.7777777777777778
main_scaling,baseline,0.10,edge_verifier,72,1.0,125.18419791666669,126.27879250000001,122.2175395,130.177949,0.0,606.0416666666666,130.31944444444446,0.0,1.0,0.7777777777777778
main_scaling,baseline,0.10,family_repair,72,1.0,28.96669791666666,16.83253,15.556421,38.3870955,0.5833333333333334,0.0,209.31944444444446,0.0,1.5833333333333333,0.7777777777777778
main_scaling,baseline,0.10,lazy_path_verifier,72,1.0,28.511281249999993,18.45253,17.176420999999998,27.90127875,0.0,19.5,427.1388888888889,0.0,3.111111111111111,0.7777777777777778
main_scaling,baseline,0.10,oracle_signature,72,1.0,16.09669791666666,16.089695499999998,15.293614,16.79450125,0.0,0.0,130.31944444444446,0.0,1.0,0.7777777777777778
main_scaling,baseline,0.20,acs,72,1.0,21.944402999999998,21.024314500000003,20.06464625,22.64943975,0.0,0.0,123.56944444444444,8.0,1.0,1.7638888888888888
main_scaling,baseline,0.20,acs_path_checked,72,1.0,23.564403000000013,22.6443145,21.68464625,24.269439750000004,0.0,9.0,123.56944444444444,8.0,1.0,1.7638888888888888
main_scaling,baseline,0.20,blind_repair,72,1.0,216.85815299999993,117.9685945,38.854538500000004,261.32359649999995,9.041666666666666,0.0,1342.361111111111,0.0,10.041666666666666,1.7638888888888888
main_scaling,baseline,0.20,edge_verifier,72,1.0,119.96940300000003,122.069286,113.58356025,126.39371225000001,0.0,569.0277777777778,123.56944444444444,0.0,1.0,1.7638888888888888
main_scaling,baseline,0.20,family_repair,72,1.0,49.8535696666667,39.404722,37.62059549999999,62.014526249999996,1.4722222222222223,0.0,317.2083333333333,0.0,2.4722222222222223,1.7638888888888888
main_scaling,baseline,0.20,lazy_path_verifier,72,1.0,63.295653000000016,39.151971,23.0595385,74.1235965,0.0,51.041666666666664,1342.361111111111,0.0,10.041666666666666,1.7638888888888888
main_scaling,baseline,0.20,oracle_signature,72,1.0,17.544403000000003,16.6243145,15.664646249999999,18.24943975,0.0,0.0,123.56944444444444,0.0,1.0,1.7638888888888888
main_scaling,baseline,0.35,acs,72,1.0,23.29297218055555,21.965119,20.64405275,24.647485500000002,0.0,0.0,116.72222222222223,8.0,1.0,2.75
main_scaling,baseline,0.35,acs_path_checked,72,1.0,24.912972180555553,23.585119,22.26405275,26.2674855,0.0,9.0,116.72222222222223,8.0,1.0,2.75
main_scaling,baseline,0.35,blind_repair,72,1.0,489.6958888472219,229.86221949999998,77.51112925000001,762.26755,21.375,0.0,2985.152777777778,0.0,22.375,2.75
main_scaling,baseline,0.35,edge_verifier,72,1.0,115.56797218055557,120.155923,108.23546999999999,125.1082465,0.0,537.0833333333334,116.72222222222223,0.0,1.0,2.75
main_scaling,baseline,0.35,family_repair,72,1.0,71.12547218055555,61.545119,38.94303175,106.17866575,2.388888888888889,0.0,424.47222222222223,0.0,3.388888888888889,2.75
main_scaling,baseline,0.35,lazy_path_verifier,72,1.0,125.14338884722224,68.1406695,31.74612925,184.33254999999997,0.0,112.20833333333333,2985.152777777778,0.0,22.375,2.75
main_scaling,baseline,0.35,oracle_signature,72,1.0,18.892972180555557,17.565119,16.24405275,20.247485500000003,0.0,0.0,116.72222222222223,0.0,1.0,2.75
main_scaling,baseline,0.50,acs,72,1.0,27.453676944444446,24.176438500000003,22.31456825,29.615105749999998,0.0,0.0,105.01388888888889,8.0,1.0,4.0
main_scaling,baseline,0.50,acs_path_checked,72,1.0,29.07367694444445,25.7964385,23.934568249999998,31.23510575,0.0,9.0,105.01388888888889,8.0,1.0,4.0
main_scaling,baseline,0.50,blind_repair,72,1.0,883.3103436111112,614.8973045,240.4907165,1418.4864939999998,39.52777777777778,0.0,5063.569444444444,0.0,40.52777777777778,4.0
main_scaling,baseline,0.50,edge_verifier,72,1.0,109.19117694444441,113.618642,98.67903575,121.47812124999999,0.0,478.5416666666667,105.01388888888889,0.0,1.0,4.0
main_scaling,baseline,0.50,family_repair,72,1.0,97.4890936111111,90.231421,63.147164749999995,127.0111065,3.4166666666666665,0.0,536.1944444444445,0.0,4.416666666666667,4.0
main_scaling,baseline,0.50,lazy_path_verifier,72,1.0,208.4253436111111,153.8273045,65.49029225,327.26526375000003,0.0,203.41666666666666,5063.569444444444,0.0,40.52777777777778,4.0
main_scaling,baseline,0.50,oracle_signature,72,1.0,23.053676944444447,19.776438499999998,17.91456825,25.215105750000003,0.0,0.0,105.01388888888889,0.0,1.0,4.0
main_scaling,baseline,0.65,acs,72,1.0,33.14941975000002,31.027075500000002,25.635121749999996,37.19935925,0.0,0.0,89.65277777777777,8.0,1.0,5.208333333333333
main_scaling,baseline,0.65,acs_path_checked,72,1.0,34.76941975,32.6470755,27.25512175,38.81935925,0.0,9.0,89.65277777777777,8.0,1.0,5.208333333333333
main_scaling,baseline,0.65,blind_repair,72,1.0,1442.3565030833333,1354.1457930000001,915.2787864999999,2045.43168875,65.375,0.0,7984.888888888889,0.0,66.375,5.208333333333333
main_scaling,baseline,0.65,edge_verifier,72,1.0,101.52441974999998,103.48882499999999,91.48332325000001,110.59449675000002,0.0,404.30555555555554,89.65277777777777,0.0,1.0,5.208333333333333
main_scaling,baseline,0.65,family_repair,72,1.0,133.79900308333336,135.1392765,108.51103875000001,160.938014,4.875,0.0,666.3055555555555,0.0,5.875,5.208333333333333
main_scaling,baseline,0.65,lazy_path_verifier,72,1.0,325.8515030833333,288.297902,211.56339099999997,453.306421,0.0,334.69444444444446,7984.888888888889,0.0,66.375,5.208333333333333
main_scaling,baseline,0.65,oracle_signature,72,1.0,28.74941974999999,26.6270755,21.23512175,32.799359249999995,0.0,0.0,89.65277777777777,0.0,1.0,5.208333333333333
main_scaling,baseline,0.80,acs,72,1.0,41.2398681111111,37.8670125,32.2028765,48.83932575,0.0,0.0,70.72222222222223,8.0,1.0,6.347222222222222
main_scaling,baseline,0.80,acs_path_checked,72,1.0,42.859868111111126,39.487012500000006,33.82287650000001,50.45932575,0.0,9.0,70.72222222222223,8.0,1.0,6.347222222222222
main_scaling,baseline,0.80,blind_repair,72,1.0,1823.360701444445,1786.1463105,1335.8165985,2420.65156175,83.47222222222223,0.0,9538.083333333334,0.0,84.47222222222223,6.347222222222222
main_scaling,baseline,0.80,edge_verifier,72,1.0,93.62736811111111,92.5909695,83.45016600000001,101.92406474999999,0.0,315.4861111111111,70.72222222222223,0.0,1.0,6.347222222222222
main_scaling,baseline,0.80,family_repair,72,1.0,160.01278477777777,159.578295,138.10931575,183.01446025,5.763888888888889,0.0,718.1527777777778,0.0,6.763888888888889,6.347222222222222
