suite,profile,condition,variant,active_probability,trial,seed,method,success,total_cost,path_cost,expansions,edge_checks,probes,invalid_executions,attempts,active_family_count,active_families,discovered_count,missed_active_families,false_positive_families,extra
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,4,5000004,acs_abstain_to_verifier,true,20.125851,12.185851,118,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,4,5000004,edge_verifier,true,121.293918,10.473918,124,595,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,4,5000004,oracle_signature,true,14.193918,10.473918,124,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,5,5000005,acs_false_positive,true,20.610160,12.700160,117,0,8,0,1,1,narrow_passage,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,5,5000005,acs_abstain_to_verifier,true,20.610160,12.700160,117,0,8,0,1,1,narrow_passage,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,5,5000005,edge_verifier,true,125.268846,12.408846,132,605,0,0,1,1,narrow_passage,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,5,5000005,oracle_signature,true,16.368846,12.408846,132,0,0,0,1,1,narrow_passage,1,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,6,5000006,acs_false_positive,true,19.430117,11.340117,123,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""wet_floor""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,6,5000006,acs_abstain_to_verifier,true,19.430117,11.340117,123,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""wet_floor""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,6,5000006,edge_verifier,true,130.740117,11.340117,140,640,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""wet_floor""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,6,5000006,oracle_signature,true,15.540117,11.340117,140,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""wet_floor""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,7,5000007,acs_false_positive,true,24.684389,17.164389,104,0,8,0,1,3,low_light_perception|thermal_contact|wet_floor,4,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,7,5000007,acs_abstain_to_verifier,true,24.684389,17.164389,104,0,8,0,1,3,low_light_perception|thermal_contact|wet_floor,4,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,7,5000007,edge_verifier,true,114.214389,17.164389,115,520,0,0,1,3,low_light_perception|thermal_contact|wet_floor,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,7,5000007,oracle_signature,true,20.614389,17.164389,115,0,0,0,1,3,low_light_perception|thermal_contact|wet_floor,3,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,8,5000008,acs_false_positive,true,19.840157,11.540157,130,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,8,5000008,acs_abstain_to_verifier,true,19.840157,11.540157,130,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,8,5000008,edge_verifier,true,126.230157,11.540157,133,615,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,8,5000008,oracle_signature,true,15.530157,11.540157,133,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,9,5000009,acs_false_positive,true,21.239813,12.819813,134,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,9,5000009,acs_abstain_to_verifier,true,21.239813,12.819813,134,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,9,5000009,edge_verifier,true,132.892895,12.562895,141,645,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,9,5000009,oracle_signature,true,16.792895,12.562895,141,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,10,5000010,acs_false_positive,true,22.287142,14.137142,125,0,8,0,1,1,fragile_payload,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,10,5000010,acs_abstain_to_verifier,true,22.287142,14.137142,125,0,8,0,1,1,fragile_payload,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,10,5000010,edge_verifier,true,126.576608,12.666608,137,610,0,0,1,1,fragile_payload,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,10,5000010,oracle_signature,true,16.776608,12.666608,137,0,0,0,1,1,fragile_payload,1,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,11,5000011,acs_false_positive,true,20.154160,11.824160,131,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,11,5000011,acs_abstain_to_verifier,true,20.154160,11.824160,131,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,11,5000011,edge_verifier,true,130.234160,11.824160,137,635,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,11,5000011,oracle_signature,true,15.934160,11.824160,137,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,12,5000012,acs_false_positive,true,30.482425,22.812425,109,0,8,0,1,3,fragile_payload|human_exclusion|wet_floor,4,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,12,5000012,acs_abstain_to_verifier,true,30.482425,22.812425,109,0,8,0,1,3,fragile_payload|human_exclusion|wet_floor,4,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,12,5000012,edge_verifier,true,101.421189,16.761189,92,455,0,0,1,3,fragile_payload|human_exclusion|wet_floor,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,12,5000012,oracle_signature,true,19.521189,16.761189,92,0,0,0,1,3,fragile_payload|human_exclusion|wet_floor,3,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,13,5000013,acs_false_positive,true,20.270664,12.270664,120,0,8,0,1,1,fragile_payload,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,13,5000013,acs_abstain_to_verifier,true,20.270664,12.270664,120,0,8,0,1,1,fragile_payload,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,13,5000013,edge_verifier,true,124.260664,12.270664,133,600,0,0,1,1,fragile_payload,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,13,5000013,oracle_signature,true,16.260664,12.270664,133,0,0,0,1,1,fragile_payload,1,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,14,5000014,acs_false_positive,true,21.435267,12.835267,140,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,14,5000014,acs_abstain_to_verifier,true,21.435267,12.835267,140,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,14,5000014,edge_verifier,true,130.398746,12.738746,142,630,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,14,5000014,oracle_signature,true,16.998746,12.738746,142,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""human_exclusion""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,15,5000015,acs_false_positive,true,20.939923,12.669923,129,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,15,5000015,acs_abstain_to_verifier,true,20.939923,12.669923,129,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,15,5000015,edge_verifier,true,120.404229,11.414229,123,585,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,15,5000015,oracle_signature,true,15.104229,11.414229,123,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,16,5000016,acs_false_positive,true,19.814700,11.754700,122,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,16,5000016,acs_abstain_to_verifier,true,19.814700,11.754700,122,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,16,5000016,edge_verifier,true,130.877924,11.747924,131,640,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,16,5000016,oracle_signature,true,15.677924,11.747924,131,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,17,5000017,acs_false_positive,true,21.048851,13.708851,98,0,8,0,1,1,human_exclusion,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,17,5000017,acs_abstain_to_verifier,true,21.048851,13.708851,98,0,8,0,1,1,human_exclusion,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,17,5000017,edge_verifier,true,112.630964,13.090964,108,535,0,0,1,1,human_exclusion,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,17,5000017,oracle_signature,true,16.330964,13.090964,108,0,0,0,1,1,human_exclusion,1,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,18,5000018,acs_false_positive,true,20.841149,13.081149,112,0,8,0,1,1,wet_floor,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,18,5000018,acs_abstain_to_verifier,true,20.841149,13.081149,112,0,8,0,1,1,wet_floor,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,18,5000018,edge_verifier,true,127.167873,12.567873,130,615,0,0,1,1,wet_floor,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,18,5000018,oracle_signature,true,16.467873,12.567873,130,0,0,0,1,1,wet_floor,1,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,19,5000019,acs_false_positive,true,19.451911,11.421911,121,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,19,5000019,acs_abstain_to_verifier,true,19.451911,11.421911,121,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,19,5000019,edge_verifier,true,122.758722,11.128722,121,600,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,19,5000019,oracle_signature,true,14.758722,11.128722,121,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,20,5000020,acs_false_positive,true,20.043122,12.253122,113,0,8,0,1,1,low_light_perception,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,20,5000020,acs_abstain_to_verifier,true,20.043122,12.253122,113,0,8,0,1,1,low_light_perception,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,20,5000020,edge_verifier,true,121.183122,12.253122,121,585,0,0,1,1,low_light_perception,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,20,5000020,oracle_signature,true,15.883122,12.253122,121,0,0,0,1,1,low_light_perception,1,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,21,5000021,acs_false_positive,true,20.950209,12.710209,128,0,8,0,1,1,payload_limit,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,21,5000021,acs_abstain_to_verifier,true,20.950209,12.710209,128,0,8,0,1,1,payload_limit,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,21,5000021,edge_verifier,true,130.850084,12.380084,139,635,0,0,1,1,payload_limit,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,21,5000021,oracle_signature,true,16.550084,12.380084,139,0,0,0,1,1,payload_limit,1,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""low_light_perception""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,22,5000022,acs_false_positive,true,21.215199,13.155199,122,0,8,0,1,1,low_light_perception,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,22,5000022,acs_abstain_to_verifier,true,21.215199,13.155199,122,0,8,0,1,1,low_light_perception,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,22,5000022,edge_verifier,true,124.633705,12.583705,135,600,0,0,1,1,low_light_perception,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,22,5000022,oracle_signature,true,16.633705,12.583705,135,0,0,0,1,1,low_light_perception,1,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,23,5000023,acs_false_positive,true,21.894306,13.384306,137,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,23,5000023,acs_abstain_to_verifier,true,21.894306,13.384306,137,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,23,5000023,edge_verifier,true,130.278831,11.928831,135,635,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,23,5000023,oracle_signature,true,15.978831,11.928831,135,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""thermal_contact""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,24,5000024,acs_false_positive,true,21.353605,12.783605,139,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,24,5000024,acs_abstain_to_verifier,true,21.353605,12.783605,139,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,24,5000024,edge_verifier,true,132.273605,12.783605,143,640,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,24,5000024,oracle_signature,true,17.073605,12.783605,143,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,25,5000025,acs_false_positive,true,22.436343,14.226343,127,0,8,0,1,1,human_exclusion,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""sealed_container""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,25,5000025,acs_abstain_to_verifier,true,22.436343,14.226343,127,0,8,0,1,1,human_exclusion,2,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""sealed_container""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,25,5000025,edge_verifier,true,119.251860,11.311860,118,580,0,0,1,1,human_exclusion,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""sealed_container""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,25,5000025,oracle_signature,true,14.851860,11.311860,118,0,0,0,1,1,human_exclusion,1,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""sealed_container""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,26,5000026,acs_false_positive,true,21.348468,13.738468,107,0,8,0,1,2,low_light_perception|sealed_container,3,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""wet_floor""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,26,5000026,acs_abstain_to_verifier,true,21.348468,13.738468,107,0,8,0,1,2,low_light_perception|sealed_container,3,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""wet_floor""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,26,5000026,edge_verifier,true,123.844718,12.994718,125,595,0,0,1,2,low_light_perception|sealed_container,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""wet_floor""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,26,5000026,oracle_signature,true,16.744718,12.994718,125,0,0,0,1,2,low_light_perception|sealed_container,2,0,0,"{""bridge_layer"": null, ""false_positive_family"": ""wet_floor""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,27,5000027,acs_false_positive,true,22.421475,13.971475,135,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,27,5000027,acs_abstain_to_verifier,true,22.421475,13.971475,135,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,27,5000027,edge_verifier,true,129.738219,12.258219,136,630,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,27,5000027,oracle_signature,true,16.338219,12.258219,136,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""narrow_passage""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,28,5000028,acs_false_positive,true,22.679397,14.019397,142,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,28,5000028,acs_abstain_to_verifier,true,22.679397,14.019397,142,0,8,0,1,0,,1,0,1,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,28,5000028,edge_verifier,true,126.850023,12.160023,133,615,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
false_positive_stress,baseline,ordinary_false_positive,false_positive_completeness,0.10,28,5000028,oracle_signature,true,16.150023,12.160023,133,0,0,0,1,0,,0,,,"{""bridge_layer"": null, ""false_positive_family"": ""payload_limit""}"
