suite,condition,method,trials,success_rate,mean_total_cost,median_total_cost,p25_total_cost,p75_total_cost,mean_invalid_executions,mean_edge_checks,mean_expansions,mean_probes,mean_attempts,mean_active_family_count
signature_noise,biased_payload_miss,noisy_acs,192,0.8020833333333334,75.85137959895832,23.257430499999998,21.07010925,27.99276025,0.19791666666666666,0.0,118.72916666666667,8.0,1.0,2.7552083333333335
signature_noise,biased_payload_miss,noisy_acs_path_fallback,192,1.0,25.729089869791675,24.5074915,22.69010925,27.6178995,0.0,9.6875,141.921875,8.0,1.2083333333333333,2.7552083333333335
signature_noise,correlated_fn_05,noisy_acs,192,0.84375,64.93180409895831,23.039448,20.852711,27.865904,0.15625,0.0,117.79166666666667,8.0,1.0,2.8072916666666665
signature_noise,correlated_fn_05,noisy_acs_path_fallback,192,1.0,26.013964572916677,24.6414575,22.472711,28.301047750000002,0.0,10.041666666666666,145.86458333333334,8.0,1.234375,2.8072916666666665
signature_noise,correlated_fn_10,noisy_acs,192,0.7083333333333334,100.58386915104171,23.449819499999997,20.73206025,287.683395,0.2916666666666667,0.0,118.66145833333333,8.0,1.0,2.8177083333333335
signature_noise,correlated_fn_10,noisy_acs_path_fallback,192,1.0,27.51325813020834,24.990783,22.35206025,30.11449775,0.0,10.8125,185.94791666666666,8.0,1.578125,2.8177083333333335
signature_noise,exact,noisy_acs,192,1.0,23.698806026041662,22.374232,20.835211,25.476243,0.0,0.0,117.125,8.0,1.0,2.7760416666666665
signature_noise,exact,noisy_acs_path_fallback,192,1.0,25.31880602604167,23.994232,22.455211,27.096242999999998,0.0,9.0,117.125,8.0,1.0,2.7760416666666665
signature_noise,fn_02,noisy_acs,192,0.9375,40.563320848958334,22.8580995,20.995186750000002,26.439434000000002,0.0625,0.0,117.88020833333333,8.0,1.0,2.8645833333333335
signature_noise,fn_02,noisy_acs_path_fallback,192,1.0,25.808998703125013,24.4780995,22.61518675,27.91993175,0.0,9.239583333333334,125.35416666666667,8.0,1.0677083333333333,2.8645833333333335
signature_noise,fn_05,noisy_acs,192,0.9322916666666666,41.28297593229167,22.3747015,20.93125975,25.03132725,0.06770833333333333,0.0,120.19270833333333,8.0,1.0,2.6197916666666665
signature_noise,fn_05,noisy_acs_path_fallback,192,1.0,25.18950593750002,23.994701499999998,22.551259750000003,26.45703725,0.0,9.197916666666666,128.17708333333334,8.0,1.0729166666666667,2.6197916666666665
signature_noise,fn_10,noisy_acs,192,0.828125,69.15957730729168,23.23986,20.76167975,28.2580045,0.171875,0.0,118.30729166666667,8.0,1.0,2.8125
signature_noise,fn_10,noisy_acs_path_fallback,192,1.0,25.854309718750002,24.804091,22.381679749999996,28.12013475,0.0,9.59375,138.94270833333334,8.0,1.1875,2.8125
signature_noise,fn_20,noisy_acs,192,0.6510416666666666,115.82733337499992,23.079012499999997,20.936678999999998,288.68753925,0.3489583333333333,0.0,122.671875,8.0,1.0,2.75
signature_noise,fn_20,noisy_acs_path_fallback,192,1.0,26.83225677604165,24.699012500000002,22.556679000000003,29.910733750000002,0.0,10.463541666666666,174.28125,8.0,1.453125,2.75
signature_noise,fp_05,noisy_acs,192,1.0,23.984760026041656,22.3066795,20.906070999999997,25.660422999999998,0.0,0.0,113.22916666666667,8.0,1.0,2.8072916666666665
signature_noise,fp_05,noisy_acs_path_fallback,192,1.0,25.604760026041685,23.9266795,22.526071,27.280423000000003,0.0,9.0,113.22916666666667,8.0,1.0,2.8072916666666665
signature_noise,fp_10,noisy_acs,192,1.0,24.603615630208335,22.857632,21.269628249999997,25.980075749999997,0.0,0.0,110.6875,8.0,1.0,2.84375
signature_noise,fp_10,noisy_acs_path_fallback,192,1.0,26.223615630208343,24.477632,22.889628249999998,27.600075750000002,0.0,9.0,110.6875,8.0,1.0,2.84375
signature_noise,fp_20,noisy_acs,192,1.0,26.0330631875,23.8879145,21.6509845,28.8237205,0.0,0.0,105.953125,8.0,1.0,2.84375
signature_noise,fp_20,noisy_acs_path_fallback,192,1.0,27.653063187499967,25.5079145,23.270984499999997,30.443720499999998,0.0,9.0,105.953125,8.0,1.0,2.84375
signature_noise,mixed_05_05,noisy_acs,192,0.9114583333333334,48.36836275520836,23.4129065,21.369113749999997,28.4572895,0.08854166666666667,0.0,116.625,8.0,1.0,2.8177083333333335
signature_noise,mixed_05_05,noisy_acs_path_fallback,192,1.0,27.083577843750003,24.9736785,22.989113749999998,28.995007,0.0,9.276041666666666,126.0,8.0,1.0989583333333333,2.8177083333333335
signature_noise,mixed_10_05,noisy_acs,192,0.78125,82.23050193229163,23.952424999999998,21.44744625,32.49988275,0.21875,0.0,118.43229166666667,8.0,1.0,2.8125
signature_noise,mixed_10_05,noisy_acs_path_fallback,192,1.0,26.877248031250005,25.485563,23.06744625,29.276194750000002,0.0,9.927083333333334,145.55729166666666,8.0,1.2395833333333333,2.8125
