suite,profile,condition,variant,active_probability,trial,seed,method,success,total_cost,path_cost,expansions,edge_checks,probes,invalid_executions,attempts,active_family_count,active_families,discovered_count,missed_active_families,false_positive_families,extra
signature_noise,baseline,exact,diagnostic_noise,0.35,0,3000000,noisy_acs,true,27.239607,18.789607,135,0,8,0,1,3,human_exclusion|payload_limit|thermal_contact,3,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,0,3000000,noisy_acs_path_fallback,true,28.859607,18.789607,135,9,8,0,1,3,human_exclusion|payload_limit|thermal_contact,3,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,1,3000001,noisy_acs,true,26.761263,18.071263,143,0,8,0,1,2,fragile_payload|sealed_container,2,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,1,3000001,noisy_acs_path_fallback,true,28.381263,18.071263,143,9,8,0,1,2,fragile_payload|sealed_container,2,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,2,3000002,noisy_acs,true,32.280032,24.970032,97,0,8,0,1,6,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,6,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,2,3000002,noisy_acs_path_fallback,true,33.900032,24.970032,97,9,8,0,1,6,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,6,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,3,3000003,noisy_acs,true,25.497792,17.077792,134,0,8,0,1,3,human_exclusion|payload_limit|thermal_contact,3,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,3,3000003,noisy_acs_path_fallback,true,27.117792,17.077792,134,9,8,0,1,3,human_exclusion|payload_limit|thermal_contact,3,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,4,3000004,noisy_acs,true,37.016194,30.396194,74,0,8,0,1,6,fragile_payload|human_exclusion|low_light_perception|narrow_passage|sealed_container|wet_floor,6,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,4,3000004,noisy_acs_path_fallback,true,38.636194,30.396194,74,9,8,0,1,6,fragile_payload|human_exclusion|low_light_perception|narrow_passage|sealed_container|wet_floor,6,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,5,3000005,noisy_acs,true,22.382196,14.022196,132,0,8,0,1,1,fragile_payload,1,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
signature_noise,baseline,exact,diagnostic_noise,0.35,5,3000005,noisy_acs_path_fallback,true,24.002196,14.022196,132,9,8,0,1,1,fragile_payload,1,0,0,"{""correlated"": false, ""false_positives"": 0, ""family_bias"": false, ""fn_rate"": 0.0, ""fp_rate"": 0.0, ""missed"": 0}"
