suite,profile,condition,variant,active_probability,trial,seed,method,success,total_cost,path_cost,expansions,edge_checks,probes,invalid_executions,attempts,active_family_count,active_families,discovered_count,missed_active_families,false_positive_families,extra
main_scaling,low_label_density,active_probability,default_cost,0.00,0,2000000,blind_repair,true,21.881895,17.561895,144,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,0,2000000,family_repair,true,21.881895,17.561895,144,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,0,2000000,lazy_path_verifier,true,23.501895,17.561895,144,9,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,0,2000000,edge_verifier,true,135.281895,17.561895,144,630,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,0,2000000,acs,true,26.281895,17.561895,144,0,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,0,2000000,acs_path_checked,true,27.901895,17.561895,144,9,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,0,2000000,oracle_signature,true,21.881895,17.561895,144,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,1,2000001,blind_repair,true,18.467644,14.687644,126,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,1,2000001,family_repair,true,18.467644,14.687644,126,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,1,2000001,lazy_path_verifier,true,20.087644,14.687644,126,9,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,1,2000001,edge_verifier,true,124.667644,14.687644,126,590,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,1,2000001,acs,true,22.867644,14.687644,126,0,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,1,2000001,acs_path_checked,true,24.487644,14.687644,126,9,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,1,2000001,oracle_signature,true,18.467644,14.687644,126,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,2,2000002,blind_repair,true,18.717231,14.937231,126,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,2,2000002,family_repair,true,18.717231,14.937231,126,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,2,2000002,lazy_path_verifier,true,20.337231,14.937231,126,9,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,2,2000002,edge_verifier,true,126.717231,14.937231,126,600,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,2,2000002,acs,true,23.117231,14.937231,126,0,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,2,2000002,acs_path_checked,true,24.737231,14.937231,126,9,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,2,2000002,oracle_signature,true,18.717231,14.937231,126,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,3,2000003,blind_repair,true,15.886024,12.016024,129,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,3,2000003,family_repair,true,15.886024,12.016024,129,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,3,2000003,lazy_path_verifier,true,17.506024,12.016024,129,9,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,3,2000003,edge_verifier,true,122.986024,12.016024,129,595,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,3,2000003,acs,true,20.286024,12.016024,129,0,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,3,2000003,acs_path_checked,true,21.906024,12.016024,129,9,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,3,2000003,oracle_signature,true,15.886024,12.016024,129,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,4,2000004,blind_repair,true,16.679729,12.929729,125,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,4,2000004,family_repair,true,16.679729,12.929729,125,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,4,2000004,lazy_path_verifier,true,18.299729,12.929729,125,9,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,4,2000004,edge_verifier,true,123.779729,12.929729,125,595,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,4,2000004,acs,true,21.079729,12.929729,125,0,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,4,2000004,acs_path_checked,true,22.699729,12.929729,125,9,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,4,2000004,oracle_signature,true,16.679729,12.929729,125,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,5,2000005,blind_repair,true,18.094135,14.164135,131,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,5,2000005,family_repair,true,18.094135,14.164135,131,0,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,5,2000005,lazy_path_verifier,true,19.714135,14.164135,131,9,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,5,2000005,edge_verifier,true,129.694135,14.164135,131,620,0,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
main_scaling,low_label_density,active_probability,default_cost,0.00,5,2000005,acs,true,22.494135,14.164135,131,0,8,0,1,0,,0,,,"{""branching"": 5, ""depth"": 9, ""tag_density"": 0.45, ""width"": 18}"
