suite,profile,condition,variant,active_probability,trial,seed,method,success,total_cost,path_cost,expansions,edge_checks,probes,invalid_executions,attempts,active_family_count,active_families,discovered_count,missed_active_families,false_positive_families,extra
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,7,6000007,oracle_signature,true,18.305988,15.005988,110,0,0,0,1,4,fragile_payload|human_exclusion|low_light_perception|thermal_contact,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,8,6000008,blind_repair,true,236.878210,13.918210,1432,0,0,10,11,2,human_exclusion|sealed_container,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,8,6000008,family_repair,true,61.378210,13.918210,382,0,0,2,3,2,human_exclusion|sealed_container,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,8,6000008,lazy_path_verifier,true,67.498210,13.918210,1432,59,0,0,11,2,human_exclusion|sealed_container,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,8,6000008,edge_verifier,true,126.598210,13.918210,126,605,0,0,1,2,human_exclusion|sealed_container,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,8,6000008,acs,true,22.098210,13.918210,126,0,8,0,1,2,human_exclusion|sealed_container,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,8,6000008,acs_path_checked,true,23.718210,13.918210,126,9,8,0,1,2,human_exclusion|sealed_container,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,8,6000008,oracle_signature,true,17.698210,13.918210,126,0,0,0,1,2,human_exclusion|sealed_container,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,9,6000009,blind_repair,true,61.624634,13.384634,408,0,0,2,3,2,narrow_passage|sealed_container,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,9,6000009,family_repair,true,39.304634,13.384634,264,0,0,1,2,2,narrow_passage|sealed_container,1,1,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,9,6000009,lazy_path_verifier,true,28.324634,13.384634,408,15,0,0,3,2,narrow_passage|sealed_container,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,9,6000009,edge_verifier,true,123.274634,13.384634,123,590,0,0,1,2,narrow_passage|sealed_container,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,9,6000009,acs,true,21.474634,13.384634,123,0,8,0,1,2,narrow_passage|sealed_container,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,9,6000009,acs_path_checked,true,23.094634,13.384634,123,9,8,0,1,2,narrow_passage|sealed_container,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,9,6000009,oracle_signature,true,17.074634,13.384634,123,0,0,0,1,2,narrow_passage|sealed_container,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,10,6000010,blind_repair,true,124.566765,12.486765,736,0,0,5,6,3,payload_limit|thermal_contact|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,10,6000010,family_repair,true,59.466765,12.486765,366,0,0,2,3,3,payload_limit|thermal_contact|wet_floor,2,1,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,10,6000010,lazy_path_verifier,true,39.786765,12.486765,736,29,0,0,6,3,payload_limit|thermal_contact|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,10,6000010,edge_verifier,true,105.636765,12.486765,105,500,0,0,1,3,payload_limit|thermal_contact|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,10,6000010,acs,true,20.036765,12.486765,105,0,8,0,1,3,payload_limit|thermal_contact|wet_floor,3,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,10,6000010,acs_path_checked,true,21.656765,12.486765,105,9,8,0,1,3,payload_limit|thermal_contact|wet_floor,3,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,10,6000010,oracle_signature,true,15.636765,12.486765,105,0,0,0,1,3,payload_limit|thermal_contact|wet_floor,3,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,11,6000011,blind_repair,true,345.499483,12.979483,2084,0,0,15,16,4,human_exclusion|narrow_passage|sealed_container|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,11,6000011,family_repair,true,81.349483,12.979483,479,0,0,3,4,4,human_exclusion|narrow_passage|sealed_container|wet_floor,3,1,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,11,6000011,lazy_path_verifier,true,87.019483,12.979483,2084,64,0,0,16,4,human_exclusion|narrow_passage|sealed_container|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,11,6000011,edge_verifier,true,92.059483,12.979483,86,425,0,0,1,4,human_exclusion|narrow_passage|sealed_container|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,11,6000011,acs,true,19.959483,12.979483,86,0,8,0,1,4,human_exclusion|narrow_passage|sealed_container|wet_floor,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,11,6000011,acs_path_checked,true,21.579483,12.979483,86,9,8,0,1,4,human_exclusion|narrow_passage|sealed_container|wet_floor,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,11,6000011,oracle_signature,true,15.559483,12.979483,86,0,0,0,1,4,human_exclusion|narrow_passage|sealed_container|wet_floor,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,12,6000012,blind_repair,true,1176.230439,24.620439,6587,0,0,53,54,5,fragile_payload|human_exclusion|narrow_passage|payload_limit|sealed_container,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,12,6000012,family_repair,true,112.220439,24.620439,520,0,0,4,5,5,fragile_payload|human_exclusion|narrow_passage|payload_limit|sealed_container,5,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,12,6000012,lazy_path_verifier,true,266.870439,24.620439,6587,248,0,0,54,5,fragile_payload|human_exclusion|narrow_passage|payload_limit|sealed_container,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,12,6000012,edge_verifier,true,90.740439,24.620439,74,355,0,0,1,5,fragile_payload|human_exclusion|narrow_passage|payload_limit|sealed_container,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,12,6000012,acs,true,31.240439,24.620439,74,0,8,0,1,5,fragile_payload|human_exclusion|narrow_passage|payload_limit|sealed_container,5,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,12,6000012,acs_path_checked,true,32.860439,24.620439,74,9,8,0,1,5,fragile_payload|human_exclusion|narrow_passage|payload_limit|sealed_container,5,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,12,6000012,oracle_signature,true,26.840439,24.620439,74,0,0,0,1,5,fragile_payload|human_exclusion|narrow_passage|payload_limit|sealed_container,5,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,13,6000013,blind_repair,true,38.130481,12.180481,265,0,0,1,2,1,payload_limit,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,13,6000013,family_repair,true,38.040481,12.180481,262,0,0,1,2,1,payload_limit,1,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,13,6000013,lazy_path_verifier,true,22.290481,12.180481,265,12,0,0,2,1,payload_limit,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,13,6000013,edge_verifier,true,129.450481,12.180481,129,630,0,0,1,1,payload_limit,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,13,6000013,acs,true,20.450481,12.180481,129,0,8,0,1,1,payload_limit,1,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,13,6000013,acs_path_checked,true,22.070481,12.180481,129,9,8,0,1,1,payload_limit,1,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,13,6000013,oracle_signature,true,16.050481,12.180481,129,0,0,0,1,1,payload_limit,1,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,14,6000014,blind_repair,true,15.506477,11.216477,143,0,0,0,1,2,narrow_passage|thermal_contact,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,14,6000014,family_repair,true,15.506477,11.216477,143,0,0,0,1,2,narrow_passage|thermal_contact,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,14,6000014,lazy_path_verifier,true,17.126477,11.216477,143,9,0,0,1,2,narrow_passage|thermal_contact,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,14,6000014,edge_verifier,true,128.636477,11.216477,134,630,0,0,1,2,narrow_passage|thermal_contact,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,14,6000014,acs,true,19.636477,11.216477,134,0,8,0,1,2,narrow_passage|thermal_contact,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,14,6000014,acs_path_checked,true,21.256477,11.216477,134,9,8,0,1,2,narrow_passage|thermal_contact,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,14,6000014,oracle_signature,true,15.236477,11.216477,134,0,0,0,1,2,narrow_passage|thermal_contact,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,15,6000015,blind_repair,true,802.505076,26.675076,4261,0,0,36,37,4,fragile_payload|low_light_perception|thermal_contact|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,15,6000015,family_repair,true,94.985076,26.675076,477,0,0,3,4,4,fragile_payload|low_light_perception|thermal_contact|wet_floor,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,15,6000015,lazy_path_verifier,true,186.185076,26.675076,4261,176,0,0,37,4,fragile_payload|low_light_perception|thermal_contact|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,15,6000015,edge_verifier,true,111.725076,26.675076,105,455,0,0,1,4,fragile_payload|low_light_perception|thermal_contact|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,15,6000015,acs,true,34.225076,26.675076,105,0,8,0,1,4,fragile_payload|low_light_perception|thermal_contact|wet_floor,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,15,6000015,acs_path_checked,true,35.845076,26.675076,105,9,8,0,1,4,fragile_payload|low_light_perception|thermal_contact|wet_floor,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,15,6000015,oracle_signature,true,29.825076,26.675076,105,0,0,0,1,4,fragile_payload|low_light_perception|thermal_contact|wet_floor,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,16,6000016,blind_repair,true,60.158026,12.368026,393,0,0,2,3,2,low_light_perception|thermal_contact,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,16,6000016,family_repair,true,37.898026,12.368026,251,0,0,1,2,2,low_light_perception|thermal_contact,1,1,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,16,6000016,lazy_path_verifier,true,26.318026,12.368026,393,12,0,0,3,2,low_light_perception|thermal_contact,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,16,6000016,edge_verifier,true,114.698026,12.368026,111,550,0,0,1,2,low_light_perception|thermal_contact,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,16,6000016,acs,true,20.098026,12.368026,111,0,8,0,1,2,low_light_perception|thermal_contact,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,16,6000016,acs_path_checked,true,21.718026,12.368026,111,9,8,0,1,2,low_light_perception|thermal_contact,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,16,6000016,oracle_signature,true,15.698026,12.368026,111,0,0,0,1,2,low_light_perception|thermal_contact,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,17,6000017,blind_repair,true,85.131197,14.091197,568,0,0,3,4,1,human_exclusion,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,17,6000017,family_repair,true,40.581197,14.091197,283,0,0,1,2,1,human_exclusion,1,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,17,6000017,lazy_path_verifier,true,36.351197,14.091197,568,29,0,0,4,1,human_exclusion,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,17,6000017,edge_verifier,true,129.921197,14.091197,141,620,0,0,1,1,human_exclusion,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,17,6000017,acs,true,22.721197,14.091197,141,0,8,0,1,1,human_exclusion,1,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,17,6000017,acs_path_checked,true,24.341197,14.091197,141,9,8,0,1,1,human_exclusion,1,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,17,6000017,oracle_signature,true,18.321197,14.091197,141,0,0,0,1,1,human_exclusion,1,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,18,6000018,blind_repair,true,36.235564,10.585564,255,0,0,1,2,2,payload_limit|thermal_contact,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,18,6000018,family_repair,true,35.995564,10.585564,247,0,0,1,2,2,payload_limit|thermal_contact,1,1,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,18,6000018,lazy_path_verifier,true,20.935564,10.585564,255,15,0,0,2,2,payload_limit|thermal_contact,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,18,6000018,edge_verifier,true,109.195564,10.585564,107,530,0,0,1,2,payload_limit|thermal_contact,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,18,6000018,acs,true,18.195564,10.585564,107,0,8,0,1,2,payload_limit|thermal_contact,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,18,6000018,acs_path_checked,true,19.815564,10.585564,107,9,8,0,1,2,payload_limit|thermal_contact,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,18,6000018,oracle_signature,true,13.795564,10.585564,107,0,0,0,1,2,payload_limit|thermal_contact,2,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,19,6000019,blind_repair,true,444.921025,18.801025,2804,0,0,19,20,4,human_exclusion|low_light_perception|narrow_passage|payload_limit,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,19,6000019,family_repair,true,109.701025,18.801025,630,0,0,4,5,4,human_exclusion|low_light_perception|narrow_passage|payload_limit,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,19,6000019,lazy_path_verifier,true,114.981025,18.801025,2804,67,0,0,20,4,human_exclusion|low_light_perception|narrow_passage|payload_limit,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,19,6000019,edge_verifier,true,100.041025,18.801025,98,435,0,0,1,4,human_exclusion|low_light_perception|narrow_passage|payload_limit,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,19,6000019,acs,true,26.141025,18.801025,98,0,8,0,1,4,human_exclusion|low_light_perception|narrow_passage|payload_limit,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,19,6000019,acs_path_checked,true,27.761025,18.801025,98,9,8,0,1,4,human_exclusion|low_light_perception|narrow_passage|payload_limit,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,19,6000019,oracle_signature,true,21.741025,18.801025,98,0,0,0,1,4,human_exclusion|low_light_perception|narrow_passage|payload_limit,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,20,6000020,blind_repair,true,1332.112433,17.782433,8411,0,0,59,60,4,human_exclusion|low_light_perception|sealed_container|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,20,6000020,family_repair,true,87.172433,17.782433,513,0,0,3,4,4,human_exclusion|low_light_perception|sealed_container|wet_floor,4,0,0,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,20,6000020,lazy_path_verifier,true,325.912433,17.782433,8411,310,0,0,60,4,human_exclusion|low_light_perception|sealed_container|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,20,6000020,edge_verifier,true,124.192433,17.782433,127,570,0,0,1,4,human_exclusion|low_light_perception|sealed_container|wet_floor,0,,,{}
cost_sensitivity_behavior,baseline,behavior_components,default_behavior,0.35,20,6000020,acs,true,25.992433,17.782433,127,0,8,0,1,4,human_exclusion|low_light_perception|sealed_container|wet_floor,4,0,0,{}
